keypoint,x,y,action
P,0,0,0
Q,0,0,0
A,80,67,0
B,93,61,0
C,71,58,0
D,0,0,0
E,43,65,0
F,106,125,0
G,29,120,0
H,0,0,0
I,28,167,0
J,168,82,0
K,110,145,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,80,67,0
B,93,61,0
C,71,58,0
D,0,0,0
E,43,65,0
F,106,125,0
G,29,120,0
H,0,0,0
I,28,167,0
J,168,82,0
K,110,145,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,80,67,0
B,93,61,0
C,71,58,0
D,0,0,0
E,43,65,0
F,106,125,0
G,29,120,0
H,0,0,0
I,28,167,0
J,168,82,0
K,110,145,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,80,67,0
B,93,61,0
C,71,58,0
D,0,0,0
E,43,65,0
F,106,125,0
G,29,120,0
H,0,0,0
I,28,167,0
J,168,82,0
K,110,145,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,385,128,0
B,386,122,0
C,336,120,0
D,0,0,0
E,318,118,0
F,333,184,0
G,247,176,0
H,321,246,0
I,175,242,0
J,254,294,0
K,251,292,0
L,308,299,0
M,164,294,0
N,321,303,0
O,312,305,0
P,315,362,0
Q,250,362,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,322,80,0
B,169,71,0
C,173,130,0
D,327,72,0
E,158,109,0
F,370,99,0
G,315,101,0
H,388,127,0
I,309,127,0
J,374,148,0
K,311,144,0
L,363,156,0
M,320,153,0
N,266,194,0
O,169,191,0
P,0,0,0
Q,173,237,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,398,67,0
G,77,61,0
H,0,0,0
I,0,243,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,473,418,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,362,347,0
B,466,273,0
C,348,273,0
D,357,349,0
E,238,350,0
F,477,540,0
G,224,544,0
H,483,638,0
I,0,0,0
J,0,0,0
K,0,0,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,356,164,0
B,356,133,0
C,352,132,0
D,0,0,0
E,282,133,0
F,355,193,0
G,268,195,0
H,370,251,0
I,256,255,0
J,446,231,0
K,274,306,0
L,352,311,0
M,273,312,0
N,355,425,0
O,277,426,0
P,274,487,0
Q,274,487,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,233,58,0
B,236,51,0
C,225,53,0
D,0,0,0
E,170,59,0
F,306,111,0
G,158,117,0
H,309,174,0
I,147,176,0
J,248,173,0
K,157,176,0
L,251,235,0
M,166,228,0
N,249,238,0
O,147,231,0
P,170,364,0
Q,151,363,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,307,175,0
B,317,165,0
C,250,167,0
D,333,176,0
E,239,182,0
F,403,293,0
G,164,298,0
H,463,436,0
I,0,0,0
J,484,358,0
K,75,419,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,953,268,0
B,955,261,0
C,943,261,0
D,958,408,0
E,719,267,0
F,966,417,0
G,493,418,0
H,0,0,0
I,469,672,0
J,0,0,0
K,714,533,0
L,0,0,0
M,0,0,0
N,1195,956,0
O,707,945,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,168,105,0
B,205,74,0
C,156,77,0
D,268,93,0
E,124,81,0
F,250,111,0
G,162,109,0
H,280,160,0
I,147,146,0
J,270,181,0
K,145,174,0
L,233,207,0
M,168,204,0
N,119,181,0
O,78,181,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,318,132,0
B,320,127,0
C,314,126,0
D,0,0,0
E,324,91,0
F,229,136,0
G,325,141,0
H,146,191,0
I,150,207,0
J,0,0,0
K,234,226,0
L,302,226,0
M,174,229,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
L,1264,626,0
M,1265,626,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,0,0,0
B,0,0,0
C,0,0,0
D,0,0,0
E,0,0,0
F,1262,536,0
G,1266,536,0
H,791,441,0
I,0,0,0
J,0,0,0
K,0,0,0
