keypoint,x,y,action
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,373,304,1
B,0,0,1
C,373,301,1
D,0,0,1
E,326,300,1
F,0,0,1
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,373,304,1
B,0,0,1
C,373,301,1
D,0,0,1
E,326,300,1
F,0,0,1
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,373,304,1
B,0,0,1
C,373,301,1
D,0,0,1
E,326,300,1
F,0,0,1
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,373,304,1
B,0,0,1
C,373,301,1
D,0,0,1
E,326,300,1
F,0,0,1
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,373,304,1
B,0,0,1
C,373,301,1
D,0,0,1
E,326,300,1
F,0,0,1
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,373,304,1
B,0,0,1
C,373,301,1
D,0,0,1
E,326,300,1
F,0,0,1
G,322,306,1
H,0,0,1
I,379,358,1
J,0,0,1
K,0,0,1
L,305,306,1
M,306,354,1
N,240,286,1
O,0,0,1
P,221,369,1
Q,309,368,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,0,0,1
J,0,0,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,948,663,1
P,494,685,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,1186,802,1
G,969,803,1
H,1188,810,1
I,968,810,1
J,0,0,1
K,969,811,1
L,1186,811,1
M,970,814,1
N,967,812,1
O,966,812,1
P,977,931,1
Q,966,821,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,966,679,1
G,973,679,1
H,965,685,1
I,972,686,1
J,968,791,1
K,971,690,1
L,968,791,1
M,972,792,1
N,968,802,1
O,974,803,1
P,968,810,1
Q,973,809,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,1438,529,1
B,969,262,1
C,961,137,1
D,1193,270,1
E,1203,407,1
F,1431,678,1
G,958,545,1
H,0,0,1
I,478,538,1
J,0,0,1
K,1195,680,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,164,139,1
B,165,137,1
C,164,137,1
D,169,134,1
E,208,52,1
F,201,62,1
G,193,62,1
H,201,85,1
I,192,86,1
J,154,143,1
K,149,145,1
L,196,114,1
M,187,114,1
N,191,157,1
O,187,157,1
P,172,204,1
Q,171,203,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,723,283,1
G,960,281,1
H,706,527,1
I,1190,525,1
J,701,555,1
K,1195,815,1
L,730,663,1
M,957,667,1
N,1192,660,1
O,1193,661,1
P,1429,934,1
Q,1429,935,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,309,254,1
B,248,237,1
C,307,251,1
D,301,233,1
E,252,253,1
F,158,359,1
G,238,359,1
H,317,306,1
I,244,416,1
J,399,365,1
K,243,370,1
L,315,349,1
M,315,313,1
N,394,305,1
O,392,306,1
P,393,401,1
Q,321,414,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,162,73,1
B,163,69,1
C,159,70,1
D,0,0,1
E,159,121,1
F,243,174,1
G,160,181,1
H,254,245,1
I,159,248,1
J,0,0,1
K,0,0,1
L,245,289,1
M,238,295,1
N,0,0,1
O,157,175,1
P,476,364,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,215,180,1
G,419,183,1
H,325,238,1
I,0,0,1
J,110,104,1
K,0,0,1
L,207,64,1
M,217,63,1
N,117,407,1
O,105,243,1
P,422,421,1
Q,222,419,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,117,127,1
B,121,123,1
C,114,123,1
D,127,121,1
E,107,122,1
F,132,130,1
G,94,133,1
H,133,148,1
I,87,150,1
J,128,161,1
K,103,163,1
L,129,163,1
M,107,166,1
N,138,175,1
O,90,174,1
P,148,210,1
Q,89,209,1
A,317,192,1
B,0,0,1
C,0,0,1
D,757,221,1
E,0,0,1
F,845,239,1
G,860,236,1
H,838,307,1
I,547,175,1
J,746,303,1
K,538,248,1
L,848,368,1
M,552,188,1
N,753,423,1
O,849,421,1
P,625,308,1
Q,621,308,1
A,317,192,1
B,0,0,1
C,0,0,1
D,757,221,1
E,0,0,1
F,845,239,1
G,860,236,1
H,838,307,1
I,547,175,1
J,746,303,1
K,538,248,1
L,848,368,1
M,552,188,1
N,753,423,1
O,849,421,1
P,625,308,1
Q,621,308,1
A,317,192,1
B,0,0,1
C,0,0,1
D,757,221,1
E,0,0,1
F,845,239,1
G,860,236,1
H,838,307,1
I,547,175,1
J,746,303,1
K,538,248,1
L,848,368,1
M,552,188,1
N,753,423,1
O,849,421,1
P,625,308,1
Q,621,308,1
A,317,192,1
B,0,0,1
C,0,0,1
D,757,221,1
E,0,0,1
F,845,239,1
G,860,236,1
H,838,307,1
I,547,175,1
J,746,303,1
K,538,248,1
L,848,368,1
M,552,188,1
N,753,423,1
O,849,421,1
P,625,308,1
Q,621,308,1
A,317,192,1
B,0,0,1
C,0,0,1
D,757,221,1
E,0,0,1
F,845,239,1
G,860,236,1
H,838,307,1
I,547,175,1
